timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-07-19T11:20:59,minist test,a480a10e-f961-4749-befe-20cbc7b9f4ac,88.55705189704895,0.00011138999918527303,0.0012578331911361307,5.0,0.0,6.0,0.0001229908436536789,0,0.00014758191068967185,0.00027057275434335076,Bolivia,BOL,departamento de la paz,,,macOS-12.3.1-arm64-arm-64bit,3.10.4,8,Apple M1 Pro,,,-68.1493,-16.5002,16.0,machine,N
